,sample_output,test_output,Random_forest,Linear_prediction
6088,1.8239638777548035,1.8242,1.824154233539725,1.8241057045198117
6089,1.8278923359456802,1.8268,1.824844190889251,1.8268918037320558
6090,1.8296139547487775,1.8292,1.8301485895158462,1.829357045320708
6091,1.828483816634764,1.8285,1.828229300656463,1.828418062850747
6092,1.8286711213727433,1.8288,1.828125536281937,1.828913276400331
6093,1.82923830772389,1.8294,1.8289670585245854,1.8293899151868258
6094,1.8285537742894038,1.8285,1.8289825127455386,1.8289171169417981
6095,1.8281154358338103,1.8281,1.828762061931726,1.8281250832042728
6096,1.8259567694716619,1.8259,1.8269364975372926,1.8256677403952066
6097,1.8261284010202983,1.8263,1.8261047274046143,1.8263846077862267
6098,1.8258370761971043,1.8258,1.8268184934648732,1.8257798762898032
6099,1.8187060207389654,1.8195,1.8198669548032422,1.8198387397824858
6100,1.817437292006308,1.8173,1.8169671971119559,1.8169925798102353
6101,1.8170665519485727,1.817,1.817030872197491,1.8174135003610585
6102,1.8179022348615823,1.8178,1.8174901542783806,1.8178706530853246
6103,1.812641818036943,1.8132,1.813353285577741,1.8135621632355337
6104,1.8092156277842517,1.8097,1.8134076063193887,1.8100032762995992
6105,1.8077293834410713,1.8079,1.8060036021196437,1.8076240777409707
6106,1.805556596442075,1.8057,1.8061113542711857,1.8060711318067346
6107,1.8057701706337606,1.8057,1.8058394141002219,1.8053433798159544
6108,1.8018513028720875,1.8019,1.8047425182425294,1.8022814487013106
6109,1.7921739558424699,1.7930000000000001,1.7923980511299336,1.792321658078495
6110,1.7922368287287416,1.7918,1.7917437071424216,1.7917034242673848
6111,1.7926267024600213,1.7918,1.7913532523587619,1.7911286631970738
6112,1.7648724687685549,1.7626,1.7614064059262955,1.7644863720889274
6113,1.7639251146236872,1.7638,1.7631237896974201,1.763974370052952
6114,1.759764232484404,1.7598,1.7585919368398264,1.759426764063451
6115,1.7654261858340128,1.7648,1.7616643009218544,1.7633445484935377
6116,1.7576867230646476,1.7586,1.7601306591094652,1.7596109039987509
6117,1.7615849013131022,1.7613,1.760901885074372,1.7617795603255813
6118,1.7613997709290372,1.7609,1.7609960294603646,1.7606953013128672
6119,1.7607846247087051,1.7614,1.761318152726656,1.7639678021333252
6120,1.753325913775401,1.7538,1.7562467300604618,1.7543628668318574
6121,1.7550110262751393,1.755,1.7555033439579704,1.7558069222978387
6122,1.7563690808291241,1.7564,1.7570550592381624,1.7559797743707035
6123,1.754533868209396,1.7547,1.7564475169594362,1.7548439128696058
6124,1.7542544679135246,1.7545,1.7562193175858365,1.7540650890114788
6125,1.7554576115243796,1.7556,1.7555417028517544,1.7549308024718497
6126,1.7561885195683828,1.7562,1.7564519494306912,1.7555272901336734
6127,1.7565232099996853,1.7565,1.7584816945073753,1.756642283955503
6128,1.7563227984241463,1.7561,1.757548107463436,1.7560597672964517
6129,1.7587522598008432,1.7585,1.7579705961856815,1.7589820121320967
6130,1.7529474178357938,1.7530000000000001,1.7532015849078566,1.7529986399131898
6131,1.746004944100964,1.7459,1.7431946807136232,1.7442627680393938
6132,1.7446452480990067,1.744,1.7438595520981024,1.74468593959688
6133,1.7426583850866908,1.7424,1.7418085146677251,1.741996113061819
6134,1.7411677324518207,1.7411,1.7393959538794368,1.7415207357517515
6135,1.7418984868360645,1.742,1.7380032135599965,1.7417645830101405
6136,1.7361507031752117,1.7363,1.7374089415107195,1.7371900578401123
6137,1.7381631263319661,1.7380000000000002,1.737779235440836,1.737813385054383
6138,1.7427483791108114,1.7425,1.7421933010308315,1.742996700424615
6139,1.7447179449465395,1.7445,1.7441827900551985,1.7442714486642812
6140,1.7558029608075256,1.7556,1.756800638222992,1.7553847605268542
6141,1.756864278697048,1.7566,1.7564505144970697,1.7562047353386019
6142,1.761943313580083,1.7615,1.7586416558621307,1.7611327267623578
6143,1.7649744614737062,1.765,1.7646445423889632,1.764997354792345
6144,1.7677784790216946,1.7672,1.7679729456651292,1.7678035298268382
6145,1.7684732113091495,1.7684,1.7674537474880783,1.7673096871840839
6146,1.7739125633375041,1.7735,1.773095137642111,1.7733027719332908
6147,1.779210232315247,1.7784,1.7779746526758624,1.778998978054065
6148,1.7771688640098522,1.7771,1.7785420264342016,1.7772934621571634
6149,1.775665156911917,1.7752,1.7748992525076501,1.7749529099929218
6150,1.7734491570914381,1.7735,1.772753393483133,1.7737310739140097
6151,1.7678395125782678,1.7677,1.7673828472316582,1.768052642783064
6152,1.7635502885615175,1.7631,1.763034300151602,1.7634574401564036
6153,1.760911275923985,1.7608,1.7603263543881327,1.7603062073140476
6154,1.7585349769113099,1.7586,1.7590404709593672,1.7584635513740663
6155,1.7597440347340956,1.7598,1.7602239222014,1.760684443488631
6156,1.753994009101417,1.754,1.7540082638346361,1.7551386326923106
6157,1.7525404937458628,1.7527,1.7525009264097557,1.7531471108923737
6158,1.7521216190364686,1.7527,1.7525976974007602,1.75300524159326
6159,1.7530760747151384,1.7527,1.7518330163881854,1.7532644803541784
6160,1.753862606651049,1.754,1.7543264202830895,1.7537756900674735
6161,1.746355114518908,1.7461,1.745275882275795,1.7460226470976208
6162,1.7484742729834515,1.7484,1.748719328751911,1.748678751140747
6163,1.7477299718472368,1.7477,1.7469111797922912,1.7474035141895596
6164,1.7424487699284699,1.7425,1.7425040946133177,1.7420792154408131
6165,1.7389160003506967,1.7388,1.7402725775026735,1.7385217012743537
6166,1.7392812414043088,1.7393,1.7392167411870416,1.7393594296555106
6167,1.7415261450139339,1.7414,1.7387547098742502,1.7411777473426495
6168,1.7330394791803296,1.7337,1.736065779538567,1.733521702317435
6169,1.7394577658885186,1.7391,1.7371921362751161,1.7389349796249602
6170,1.7400056465460105,1.7398,1.7396669872402961,1.7404272291715328
6171,1.7382949866234396,1.7382,1.7382409398109346,1.737861619880337
6172,1.7405489617906214,1.7409999999999999,1.7391410570861403,1.740530328443188
6173,1.741095669044942,1.7408,1.7407998692037525,1.7412223916872476
6174,1.7438498293060871,1.7434,1.7463855990899457,1.7440248800813292
6175,1.743355007226165,1.7431,1.7449019970792954,1.7427292047905807
6176,1.747636314633643,1.7473,1.746992040916676,1.7477515450119112
6177,1.7522826329943804,1.7517,1.7536528657314456,1.752047025449488
6178,1.7547980295725412,1.7542,1.7538416500106166,1.7550136622413133
6179,1.7440931819223788,1.7442,1.7432011037491961,1.744820720134217
6180,1.737605669313154,1.7375,1.7389771279024904,1.739219582490537
6181,1.7393664879738844,1.7388,1.7386399054420265,1.7387333562037979
6182,1.738837143824211,1.7388,1.7385603245112147,1.739249572707254
6183,1.7375727053300865,1.7375,1.7372328086091784,1.737464356785554
6184,1.739022639146131,1.7389,1.7391944079445432,1.7388107619154338
6185,1.7406018599801443,1.7404,1.7409576476858686,1.7408533530215804
6186,1.7461482981663652,1.746,1.7467079539122317,1.7469185677728687
6187,1.7448458368629816,1.7447,1.7451256781624085,1.744625406190667
6188,1.743288945388463,1.7432,1.7428027512667799,1.7434601176901792
6189,1.740049778498445,1.7399,1.7382233060195207,1.7391346123441194
6190,1.7359217295137586,1.7362,1.7373969524567632,1.7361226012836282
6191,1.741465766896296,1.7416,1.7414216037144126,1.7418141719791178
6192,1.7393485606956216,1.7393,1.7404847604896296,1.7399521314910684
6193,1.7376522222075976,1.7374,1.7376083467580132,1.7371478465757404
6194,1.7342861944900503,1.7341,1.7352070773476853,1.7340677868015204
6195,1.7384016680076315,1.7383,1.7354239524013098,1.7390855295489613
6196,1.7383460275842364,1.7383,1.7385201483356654,1.738360710060138
6197,1.747042668300473,1.7468,1.7461807815867125,1.7473917548450713
6198,1.7452296247317378,1.7452,1.7457360082899767,1.7439432028587047
6199,1.7436993014702378,1.7435,1.744994951959925,1.7438867833371345
6200,1.7433234865242315,1.7431,1.744107318174982,1.7432973674404506
6201,1.7430612783963941,1.7431,1.742708842039729,1.7431089073325579
6202,1.7435088740904425,1.7432,1.7429294222561884,1.74331644139244
6203,1.7436467107889382,1.7432,1.743230075797792,1.7437125298566256
6204,1.7507962096239218,1.7502,1.7522317391025433,1.7506171773093824
6205,1.7555677448125115,1.7553,1.753875003790925,1.7551978079973791
6206,1.756601012830112,1.7565,1.7576297522169582,1.755976285636339
6207,1.7552145072225283,1.755,1.7554646324626308,1.7550610891449336
6208,1.755628934942174,1.7549,1.755251403169347,1.7548070895391588
6209,1.7579081670762877,1.7582,1.7580863858761617,1.7584084808732454
6210,1.762472779791058,1.7625,1.7626083021094556,1.7625157405528311
6211,1.7668216456149561,1.7667,1.7655807356154958,1.7663651177099977
6212,1.7698902781730639,1.7694,1.7684295623232302,1.76908245807505
6213,1.769573957549554,1.7695,1.769898101326451,1.7694128270632659
6214,1.7707673996414774,1.7707,1.7708025771887905,1.7707516302726303
6215,1.769928881310668,1.7698,1.7704642546766192,1.7693423587734882
6216,1.7689559320274133,1.7688,1.7681864565083305,1.7687639792821441
6217,1.7726108843945272,1.7724,1.7712471161538497,1.772434608861718
6218,1.7724769134263567,1.7719999999999998,1.7714306778682944,1.7723696262947355
6219,1.7719453432370462,1.7716,1.771671715964433,1.7719904615915452
6220,1.772318932092669,1.7722,1.7722328838123547,1.7722684590517614
6221,1.7742325352666535,1.774,1.7730902870180276,1.7741792302950357
6222,1.773039037359554,1.7728,1.7737320483735501,1.772328910967249
6223,1.7705486320681076,1.7706,1.7715169835065139,1.7700114004219953
6224,1.7705058738388577,1.7706,1.7709158135298066,1.7704452852158878
6225,1.7717131749882558,1.7718,1.7716070841453204,1.771633141990665
6226,1.7665923375723551,1.7667,1.7667111994172162,1.7669880870635692
6227,1.7803948602520536,1.7801,1.7801253968269775,1.7797047701570277
6228,1.7796773424659287,1.7796,1.7770953575315793,1.7790092696341757
6229,1.7781399686648898,1.7778,1.7779962668968128,1.7776159449386482
6230,1.7799190716265323,1.7798,1.7789530154322217,1.7800712437274937
6231,1.7789802502655385,1.7785,1.7776085281115974,1.7784888591523353
6232,1.7753263996719513,1.7752,1.777578435406805,1.775100835217077
6233,1.7755276012809584,1.7763,1.7770888819974542,1.7766070611215268
6234,1.7797463886478968,1.7798,1.778279763033606,1.7792268806043152
6235,1.7805064973727855,1.7804,1.7808344919958896,1.7799695942922567
6236,1.780704464853969,1.7806,1.7808069207915536,1.780704838540319
6237,1.7778679526407712,1.7777,1.7799174149971213,1.7783168971910213
6238,1.7770294063540342,1.7771,1.776348485496692,1.7771276485546563
6239,1.778555680527586,1.7785,1.778713812905803,1.778106860667381
6240,1.774116546861744,1.7739,1.7773838296430382,1.7736637304443006
6241,1.7784132885480017,1.7783,1.7786464221496823,1.7783211074675505
6242,1.7780683876888153,1.7783,1.7787222556421636,1.7780302577558045
6243,1.7745257959422582,1.7744,1.7737213354541705,1.7741856419853006
6244,1.7749643803405983,1.7751,1.7749055627618655,1.7749279591626559
6245,1.7897171918514696,1.7897,1.7899699781822767,1.7896488048973564
6246,1.7852667182686288,1.7848,1.7854504088285836,1.7853034833352153
6247,1.7891757965687234,1.7892,1.7882237111533987,1.7891462311054651
6248,1.7868622827381337,1.7869,1.7883452294235016,1.787142489189196
6249,1.7821974453797371,1.7828,1.7837422564491898,1.7831217053718005
6250,1.7842686407944999,1.7848,1.7842567001987801,1.784004435725424
6251,1.7844676484268531,1.7846,1.7844449087761625,1.7854363874903951
6252,1.7875076066406566,1.7878,1.788922231503265,1.7876313874404017
6253,1.7877217966779841,1.7879,1.7886836511895803,1.7887531317210827
6254,1.7890469491663312,1.7890000000000001,1.7895382365601062,1.788803177503783
6255,1.7878101735129375,1.788,1.7881031417105586,1.7884954950678233
6256,1.7943326041004017,1.7942,1.7945992257668637,1.7932412036134933
6257,1.794550560565225,1.7944,1.7926736081364625,1.7942824138700102
6258,1.7953703938663608,1.7954,1.7940283107151427,1.7955500943026577
6259,1.7949707536890116,1.795,1.7940014196201324,1.7949378393496458
6260,1.808581276251036,1.8082,1.808192665691628,1.8083922898768519
6261,1.808692895269866,1.8088,1.8081966434224779,1.8085966385806982
6262,1.812427650264819,1.8127,1.8124900924488192,1.8121503331604485
6263,1.8106240732834766,1.8108,1.8113100546777228,1.810556046049956
6264,1.8106561875493918,1.8108,1.814339513798912,1.810447860127229
6265,1.8149069825544113,1.8149,1.814912004552022,1.8148277598339204
6266,1.8148470100957033,1.8149,1.814815898708798,1.8155952527559434
6267,1.8144722824341901,1.8149,1.8149290352749519,1.8156516587733362
6268,1.8126829315657056,1.8124,1.812958243111053,1.8117643807455037
6269,1.813822008942499,1.814,1.813376313078489,1.8139122194516544
6270,1.8092323679940032,1.8093,1.8085483038815438,1.8093624481371675
6271,1.8119939756004948,1.8121,1.81065615813363,1.8121554996724312
6272,1.8116328997970332,1.8117,1.811496428831685,1.811597226736981
6273,1.8094029035539223,1.8097,1.8111808902376754,1.8099843741766248
6274,1.808827660437532,1.8088,1.8086362715262514,1.8085919987316315
6275,1.8071261156610599,1.8072,1.8068110416697105,1.8068626409768198
6276,1.8133836190834516,1.8135,1.812271091807114,1.8137685396614556
6277,1.8084637757162287,1.8089,1.8076630177023942,1.808092489456672
6278,1.8084311149221648,1.8085,1.8087741418551853,1.8087701865843568
6279,1.8060332240373516,1.8055,1.8048894340544333,1.8051028094160442
6280,1.8101396025948602,1.8104,1.8075015876154792,1.8100394972971712
6281,1.8113289778267643,1.8112,1.8112850649574301,1.8119549172370766
6282,1.8062271729666646,1.8066,1.8060623962915785,1.8064760387315486
6283,1.806423525584602,1.8067,1.8063033852853323,1.807133375517938
6284,1.7971007749819317,1.7968,1.799815913873902,1.7984666338562105
6285,1.794918527811034,1.795,1.7955193754981373,1.794713351027954
6286,1.7957560204822356,1.7956,1.7936875029635146,1.79546604290596
6287,1.793598335993426,1.7936,1.794684479858163,1.7941979340649281
6288,1.7947735446749786,1.7947,1.793494212711394,1.7939295716024075
6289,1.79330817298124,1.7933,1.793166596274738,1.7934150531328354
6290,1.796078868287714,1.7961,1.7955564006407472,1.796512194527227
6291,1.796438046609524,1.7964,1.7944799914479017,1.7953980868588273
6292,1.7963614950909614,1.7967,1.7966512962437955,1.7966183231583868
6293,1.7976340243104365,1.7978,1.798676987779489,1.797756744865242
6294,1.8040621851908925,1.8039,1.8020894029917376,1.8036092716175203
6295,1.8021517607508295,1.8023,1.8031496440875028,1.8025284631549452
6296,1.8007651128853392,1.801,1.8003247822755157,1.8011082961130027
6297,1.8003540619824567,1.8004,1.8005299911078723,1.8005150250065212
6298,1.8011158345747251,1.801,1.7999856143760038,1.8012161181214337
6299,1.79895689252896,1.7992,1.797598640818071,1.7986921303345893
6300,1.799630257396263,1.8,1.799244670351079,1.8003025283943002
6301,1.798816346272482,1.7991,1.7994360555269835,1.7987763246893023
6302,1.7992128385833073,1.7995,1.799387485230651,1.7994308295565729
6303,1.798930848496551,1.7994,1.799281989330038,1.7996336380857114
6304,1.8001717600357587,1.8005,1.8018526830975752,1.8007695633824055
6305,1.8005531137415396,1.8008,1.802201598191021,1.8008815963658575
6306,1.8006554121286338,1.8009,1.8006208061674074,1.8007334685790424
6307,1.7964893356205374,1.7965,1.7965617077341407,1.7963859786651168
6308,1.7937371317620265,1.7937,1.7948118077149622,1.793457311661828
6309,1.7982771668193849,1.7987,1.7957504569353038,1.7976873534171913
6310,1.801511611932579,1.8016,1.7990312442017984,1.8007010552938167
6311,1.8072606342181337,1.8076,1.8068352625941428,1.8076872598285858
6312,1.8046891922780783,1.8047,1.8042939160211424,1.8047570465969924
6313,1.8037884593916687,1.804,1.8039392817404782,1.804376769894648
6314,1.8039598345838193,1.8043,1.8046915063527331,1.8040557439345006
6315,1.806790729346577,1.8064,1.8069566482551473,1.807149991709653
6316,1.8050794947449111,1.8051,1.8054385105240212,1.8049709297156964
6317,1.800609200228478,1.8001,1.8007628412842702,1.8002454089838151
6318,1.800753962844081,1.8008,1.8008594070642854,1.801150213777933
6319,1.8008251488950437,1.8008,1.8008772126178372,1.8003699575456862
6320,1.8007741235120802,1.8008,1.8009693475839823,1.80078225824042
6321,1.8034895833497677,1.8037,1.8041490707851302,1.803599929055113
6322,1.8025917737424126,1.8026,1.8032257654693387,1.8025541900097464
6323,1.7968661177253196,1.7969,1.7971293923783096,1.797047725263897
6324,1.7959069572145665,1.7959,1.796216671218657,1.7954734022169445
6325,1.786399429051557,1.7864,1.7869694746664444,1.786201918348584
6326,1.7865599461978128,1.7867,1.786395763352193,1.7866995500772331
6327,1.7868638325969957,1.787,1.7862922018319964,1.7869707856698964
6328,1.7850842681593102,1.7852,1.785572935468792,1.7855241979378347
6329,1.7899762651059306,1.7891,1.7902194008302832,1.7894861293862645
6330,1.8028432867715103,1.8031,1.8032303479456173,1.8034735383371894
6331,1.8028062307223134,1.8029,1.8032422724387742,1.802807311611164
6332,1.8041768004071477,1.8043,1.803548883354586,1.8044973035249
6333,1.803502616057559,1.8032,1.8033955483857933,1.8030627973749374
6334,1.832830538375882,1.8328,1.8307619313564218,1.8318065931926553
6335,1.831410952393941,1.8319,1.8323729080222582,1.8316126333921288
6336,1.8310802071725878,1.8315,1.8318606030932565,1.8310843620820973
6337,1.8358338809532253,1.8368,1.8382757582539018,1.838010322386313
6338,1.8450841943322773,1.8439,1.8436645894068289,1.8449641567095254
6339,1.8438243959629417,1.8439,1.843856356892165,1.84333223392247
6340,1.844234328454112,1.8439,1.8439273790030075,1.843722538407806
6341,1.8481513564112706,1.848,1.8476689062428,1.8482592248729501
6342,1.8473820502804221,1.8472,1.846501525048709,1.847591684050772
6343,1.8473882207654806,1.8472,1.846845957526947,1.847401162693191
6344,1.8411861480166314,1.8411,1.8400807680750746,1.8407409464380775
6345,1.8421269184599773,1.8422,1.8424103271654397,1.8428264058566723
6346,1.8442895419538,1.8439,1.844118907490651,1.8430974218900387
6347,1.8419387164592675,1.8418,1.8422680728013088,1.8417137089091424
6348,1.8409289033212726,1.8408,1.8400337041002275,1.84171005812465
6349,1.8407706246797912,1.8405,1.840710176212894,1.8412227317131196
6350,1.8395243377676282,1.8393,1.8396961754870855,1.8391299944742654
6351,1.8398468660912617,1.8398,1.8399062369916708,1.839583327146161
6352,1.8413631772588313,1.8413,1.8412625957722273,1.8408337769470249
6353,1.8416918645792069,1.8418,1.839918004695983,1.8419809160660092
6354,1.8365807978080844,1.8369,1.8371107180391388,1.8365606228726987
6355,1.8369451510969304,1.8368,1.8375742198201377,1.837071826532397
6356,1.8385478104928301,1.8386,1.837517987270765,1.8390908637921397
6357,1.8433797346115433,1.8431,1.8396190532441241,1.8416422939299677
6358,1.8374971525286607,1.8373,1.8368543320453266,1.8377924071065221
6359,1.8355926105085003,1.8353,1.834618055578474,1.8356751162464802
6360,1.8389626625878843,1.8388,1.8396216754185855,1.8392346232104186
6361,1.8404201003616392,1.8406,1.8394814573505331,1.8399579274374132
6362,1.8407370802040735,1.8405,1.8395880244758864,1.8409432948938642
6363,1.8407162443599823,1.8405,1.840396799233347,1.8404103383327906
6364,1.8406644300053885,1.8405,1.8402903344902628,1.841461151689205
6365,1.8404864893495054,1.8405,1.8402782365265542,1.8404946658666317
6366,1.8345680701862894,1.8351,1.8370689328145025,1.8349810762702559
6367,1.837230466514861,1.8366,1.835661524685698,1.8364122520106916
6368,1.8359831544720542,1.8358,1.8363243772731352,1.8361175303253416
6369,1.8286372045781365,1.8275,1.830641594881084,1.8281507446336631
6370,1.8242227559083826,1.8237,1.8250851756189144,1.824236766518939
6371,1.8179234196344145,1.8189,1.818967354868156,1.8189057086966072
6372,1.8198683455520768,1.8201,1.8206120528453287,1.8210813236328844
6373,1.8245325813328197,1.8237,1.8233230086741186,1.8239513110275452
6374,1.824426390187992,1.824,1.8248007275788012,1.8237579950037484
6375,1.8254867374506325,1.8252,1.8258730465073918,1.8257461796420698
6376,1.8222218738910654,1.8221,1.8225783797726438,1.8225094381160174
6377,1.8225628617800467,1.8230000000000002,1.822975825948206,1.8234834792929773
6378,1.8257626781066199,1.8258,1.82461386970588,1.8250895334313695
6379,1.8240130019425516,1.824,1.8247930764187792,1.8239049432705228
6380,1.8251258522575073,1.8252,1.8242456751082041,1.8252987538836036
6381,1.8232716859500062,1.8229,1.8238019677047839,1.8231627085152153
6382,1.818319342768224,1.8182,1.8173706534417147,1.8173968892916177
6383,1.8161008431579502,1.8156,1.8176421868165096,1.8167427304106836
6384,1.8081494920891432,1.8081,1.8105484749571905,1.8081920308432613
6385,1.8048728430878702,1.8047,1.8049622864307917,1.8052716933562492
6386,1.8051963150793633,1.8052,1.803925584990032,1.80513822155996
6387,1.8080185610299686,1.8077,1.8067770853609875,1.8078439480996762
6388,1.8074270101940988,1.8072,1.8075602796266361,1.807287265630353
6389,1.8126782347602313,1.8131,1.8094690715493713,1.8126311757042144
6390,1.8121284225364709,1.8119,1.8122316877665101,1.8120435989367847
6391,1.81168786769507,1.8116,1.8119723089847577,1.811552785653535
6392,1.8098449031318258,1.8099,1.8111629746307139,1.8105874583962445
6393,1.8114333700347494,1.8115,1.8104253735905842,1.8124044563992951
6394,1.804004762638872,1.8048,1.8049603517925221,1.8049474592226629
6395,1.8080192212616935,1.8082,1.8082402954860588,1.808107502842236
6396,1.8039368371694047,1.8042,1.8038403376852834,1.804052698975343
6397,1.7980989597235146,1.7978,1.799958350779218,1.7986063024400805
6398,1.8025472807390681,1.8027,1.8034527429602427,1.8029019211790596
6399,1.8021872043855744,1.8022,1.8036939642069767,1.8021720797660832
6400,1.8049971630830746,1.8052,1.8037910306003617,1.8047574694174413
6401,1.8042578788217714,1.8046,1.8052204332128412,1.8036957912518714
6402,1.803677611516332,1.8038,1.8045800210214338,1.8043037663119916
6403,1.799619842850939,1.7998,1.7985132292026274,1.7993030027392392
6404,1.7993432545090902,1.7993,1.7975932680547226,1.7988582079670463
6405,1.797578699235767,1.7977,1.797172754678655,1.7983892404845987
6406,1.8085983781024348,1.8083,1.8092521859157502,1.8082304949312542
6407,1.8099012017245777,1.8099,1.811908666514986,1.8104590723197047
6408,1.8100885238542432,1.8103,1.8097194781278694,1.8099329172073935
6409,1.809395859978008,1.8095,1.809506170351806,1.8102307651097957
6410,1.8101824928467023,1.8101,1.8096872792612941,1.8092723294067268
6411,1.8113264855765014,1.8113,1.8111075356714006,1.8117701840492968
6412,1.8077250547316335,1.8077,1.806491470928385,1.8076863170973096
6413,1.807108513454763,1.8073,1.8061865666006072,1.8077383475284163
6414,1.7920886694663687,1.7919,1.7909480293227518,1.7920219414773468
6415,1.7905867395480202,1.7904,1.7906439452419494,1.7909354964177195
6416,1.7919967267363341,1.7919,1.7907292108003046,1.791834985455412
6417,1.7872031246970739,1.7869,1.786118713472086,1.7868655098973845
6418,1.7773961209823026,1.778,1.7776394837537706,1.7781180104612444
6419,1.7761549238914531,1.7761,1.7758058837904376,1.7759290301146988
6420,1.7747272289426188,1.7761,1.7759063955006194,1.7749844308382903
6421,1.776131322445321,1.7761,1.7759197866099612,1.776694648284379
6422,1.7724612395672232,1.7726,1.772736535157456,1.772231215229172
6423,1.7750836093337148,1.775,1.7747319658439797,1.7749621333460395
6424,1.779192459491736,1.7783,1.7772390392385469,1.779270769879136
6425,1.779030631875238,1.7791,1.7797985359526856,1.7784504937845353
6426,1.7692242691173186,1.7690000000000001,1.773172926393359,1.7697879910375063
6427,1.7704635924402465,1.7708,1.7705403789988035,1.770625516390342
6428,1.7658175276681927,1.7657,1.7647606926854302,1.7650377963109944
6429,1.7657819972253328,1.7658,1.7656840902537323,1.7663536705914025
6430,1.7667761062116596,1.7667,1.7667369151248742,1.7663200808129345
6431,1.7678440632608423,1.7678,1.7664572966307956,1.7669209019186978
6432,1.7666842973729844,1.7667,1.7669967938739288,1.7664709704368446
6433,1.7679742451334846,1.7678,1.7670187424277208,1.7673714981320385
6434,1.7670159371672596,1.767,1.7673913716055227,1.767543625868771
6435,1.7720325693838963,1.7712,1.7712744481602765,1.7711473003401492
6436,1.7676266075016895,1.7679,1.7672359830233881,1.7680259112640355
6437,1.76627052288266,1.7663,1.765670222352035,1.7670015807635222
6438,1.7615025999095293,1.7614,1.7620161829233993,1.7614182320795093
6439,1.7671266176007914,1.7664,1.7648498670710815,1.7674699647723768
6440,1.7683216431382547,1.7679,1.76701673494228,1.7672932463138435
6441,1.7691996967794654,1.7692,1.7654398620587723,1.768912470517594
6442,1.7641309921784512,1.7643,1.7632683206489497,1.7652246172911559
6443,1.764247621525239,1.7643,1.7641863664191622,1.764045398067597
6444,1.7642191089559554,1.7643,1.7642268555931455,1.7643426452669386
6445,1.7582460080425828,1.758,1.757507830993562,1.7578026690426354
6446,1.7551910447675718,1.755,1.7546135757756671,1.7552401119283472
6447,1.7551414246604677,1.7549,1.755568094728792,1.7546104573085044
6448,1.7547605701018383,1.7546,1.7544823260339875,1.754796938355926
6449,1.7554057819758777,1.7554,1.7546761262889574,1.7554258083364997
6450,1.7555773953118587,1.7555,1.7560427671652334,1.7555543473827724
6451,1.758189607885847,1.7581,1.7579156169036254,1.758535682540301
6452,1.759027598484662,1.7588,1.7588852270323327,1.7591978379896913
6453,1.761456045821257,1.7612,1.7605465923248587,1.760924851372752
6454,1.7607053126323093,1.7607,1.7602268476766085,1.7605597331094627
6455,1.7619453777516487,1.7619,1.7629636949079184,1.7613874954077486
6456,1.761333235030691,1.7614,1.7607536102260042,1.761002145325679
6457,1.7728424733939625,1.7727,1.7728379829411651,1.7724981618485485
6458,1.768054686262281,1.7677,1.7717907750015218,1.7690853977947567
6459,1.7685352785137047,1.7686,1.7687067867799453,1.7689487923308347
6460,1.778916501927802,1.7783,1.775347950029634,1.7779372305049632
6461,1.7704952930525437,1.7704,1.770715873666309,1.7699132094531391
6462,1.7616419367373104,1.7613,1.7616815313636371,1.7611973610146974
6463,1.7612066503782342,1.7609,1.7608639967321429,1.7612936583719287
6464,1.7610290033106462,1.7609,1.7608641620337044,1.7604819786175225
6465,1.7601543148931325,1.7602,1.7598084801020342,1.7605777639801685
6466,1.7617639720765674,1.7621,1.7627178160770287,1.7617788769676421
6467,1.7555955631111284,1.7553,1.7553004810827182,1.7560892534348254
6468,1.7529447214336962,1.7526,1.7544730241409368,1.7527281428593282
6469,1.7518266753914682,1.7516,1.7533356052606848,1.7517903899679963
6470,1.752516650890612,1.7524,1.7521485917366704,1.7526437871529792
6471,1.7522745001426354,1.7522,1.7521792331302015,1.7516007268241678
6472,1.7484722217879163,1.7485,1.747045808763633,1.747924380088139
6473,1.7500849008183421,1.7499,1.751137332445694,1.7502945138513182
6474,1.746623754051995,1.7466,1.7467258053003474,1.7470975418946777
6475,1.7458802513281337,1.7456,1.744733735802613,1.7460167518257235
6476,1.7439617841442068,1.7437,1.7439164489157173,1.7439394351932291
6477,1.7456196789834688,1.7455,1.7443808114818111,1.7457964809983109
6478,1.7503700407105403,1.7503,1.746948525996953,1.7497423480636511
6479,1.7532047617794146,1.7531,1.752124574199282,1.7524413027240966
6480,1.7531654638900132,1.7530000000000001,1.7524774214811003,1.7526700867711638
6481,1.748359951812048,1.7481,1.7488790546542845,1.7478472088369612
6482,1.746435682351975,1.746,1.7460555136930611,1.7471144561096166
6483,1.7491144988906735,1.7489,1.7481019164301062,1.7483441281038408
6484,1.7484913208728203,1.7487,1.7486170355900448,1.7487282078619186
6485,1.7568251859062196,1.7568,1.7563502304263898,1.756801835577849
6486,1.7547535825106657,1.7547,1.7529032776874907,1.7543587427026663
6487,1.75637000483313,1.7559,1.75654840837997,1.7571675007603202
6488,1.7675172242303,1.7679,1.7689731766133856,1.767584189856339
6489,1.769560073539475,1.7698,1.7703637291992678,1.7688341413996254
6490,1.7700569240194257,1.7698,1.7703577030724826,1.7698582067060356
6491,1.7705383652472546,1.7698,1.7700743704834105,1.7694303296412413
6492,1.7684757423176218,1.7685,1.7688603335083797,1.7688201135861759
6493,1.7639275496460725,1.7633,1.7638723834796368,1.763194990195248
